id,name,description,surface,population,postalCode,departmentId,department,touristAttractions,presidents,indigenousReservations,airports,radios,urbanCenters,higherEducationInstitutions
915,Bucaramanga,"Bucaramanga es un municipio colombiano, capital del departamento de Santander. En 2015 un informe del Banco Mundial la situó como una de las urbes más competitivas y con mejor calidad de vida en América Latina.12​ Está ubicada al nororiente del país sobre la Cordillera Oriental, rama de la cordillera de los Andes, a orillas del río de Oro.",162.0,612274.0,680001,28,,,,,,,,
916,Aguada,,,,,28,,,,,,,,
917,Albania,,,,,28,,,,,,,,
918,Aratoca,,,,,28,,,,,,,,
919,Barbosa,,,,,28,,,,,,,,
920,Barichara,,,,,28,,,,,,,,
921,Barrancabermeja,"Barrancabermeja, oficialmente Distrito Especial, Portuario, Industrial, Turístico y Biodiverso de Barrancabermeja, es un distrito colombiano ubicado a orillas del río Magdalena, en la parte occidental del departamento de Santander. Es la ciudad industrial más importante del departamento de Santander, sede de la refinería de petróleo más grande del país y es la capital de la Provincia de Yariguíes",1154.0,210729.0,687031,28,,,,,,,,
922,Betulia,,,,,28,,,,,,,,
923,Bolívar,,,,,28,,,,,,,,
924,Cabrera,,,,,28,,,,,,,,
925,California,,,,,28,,,,,,,,
926,Carcasí,,,,,28,,,,,,,,
927,Cepitá,,,,,28,,,,,,,,
928,Cerrito, ,,,,28,,,,,,,,
929,Charalá,,,,,28,,,,,,,,
930,Charta,,,,,28,,,,,,,,
931,Chipatá,,,,,28,,,,,,,,
932,Cimitarra,,,,,28,,,,,,,,
933,Concepción,,,,,28,,,,,,,,
934,Confines,,,,,28,,,,,,,,
935,Contratación,,,,,28,,,,,,,,
936,Coromoro,,,,,28,,,,,,,,
937,Curití,,,,,28,,,,,,,,
938,El Guacamayo,,,,,28,,,,,,,,
939,El Playón,,,,,28,,,,,,,,
940,Encino,,,,,28,,,,,,,,
941,Enciso,,,,,28,,,,,,,,
942,Florián,,,,,28,,,,,,,,
943,Floridablanca,,,,,28,,,,,,,,
944,Galán,,,,,28,,,,,,,,
945,Gambita,,,,,28,,,,,,,,
946,Girón,,,,,28,,,,,,,,
947,Guaca,,,,,28,,,,,,,,
948,Guadalupe,,,,,28,,,,,,,,
949,Guapotá,,,,,28,,,,,,,,
950,Guavatá,,,,,28,,,,,,,,
951,Güepsa,,,,,28,,,,,,,,
952,Jesús María,,,,,28,,,,,,,,
953,Jordán,,,,,28,,,,,,,,
954,La Belleza,,,,,28,,,,,,,,
955,Landázuri,,,,,28,,,,,,,,
956,La Paz,,,,,28,,,,,,,,
957,Lebríja,,,,,28,,,,,,,,
958,Los Santos,,,,,28,,,,,,,,
959,Macaravita,,,,,28,,,,,,,,
960,Málaga,,,,,28,,,,,,,,
961,Matanza,,,,,28,,,,,,,,
962,Mogotes,,,,,28,,,,,,,,
963,Molagavita,,,,,28,,,,,,,,
964,Ocamonte,,,,,28,,,,,,,,
965,Oiba,,,,,28,,,,,,,,
966,Onzaga,,,,,28,,,,,,,,
967,Palmar,,,,,28,,,,,,,,
968,Páramo,,,,,28,,,,,,,,
969,Piedecuesta,,,,,28,,,,,,,,
970,Pinchote,,,,,28,,,,,,,,
971,Puente Nacional,,,,,28,,,,,,,,
972,Rionegro,,,,,28,,,,,,,,
973,San Andrés,,,,,28,,,,,,,,
974,San Gil,"San Gil es un municipio colombiano ubicado en el departamento de Santander. Se sitúa sobre el eje vial entre Bucaramanga y Bogotá, y constituye el núcleo urbano más importante del sur del departamento de Santander. En el 2004 fue designado como la Capital Turística del departamento.",149.0,59670.0,684031,28,,,,,,,,
975,San Joaquín,,,,,28,,,,,,,,
976,San Miguel,,,,,28,,,,,,,,
977,Santa Bárbara,,,,,28,,,,,,,,
978,Simacota,,,,,28,,,,,,,,
979,Socorro,,,,,28,,,,,,,,
980,Suaita,,,,,28,,,,,,,,
981,Sucre,,,,,28,,,,,,,,
982,Suratá,,,,,28,,,,,,,,
983,Tona,,,,,28,,,,,,,,
984,Vélez,,,,,28,,,,,,,,
985,Vetas,,,,,28,,,,,,,,
986,Villanueva,,,,,28,,,,,,,,
987,Zapatoca,,,,,28,,,,,,,,
988,Palmas del Socorro,,,,,28,,,,,,,,
989,San Vicente de Chucurí,,,,,28,,,,,,,,
990,San José de Miranda,,,,,28,,,,,,,,
991,Santa Helena del Opón,,,,,28,,,,,,,,
992,Sabana de Torres,,,,,28,,,,,,,,
993,El Carmen de Chucurí,,,,,28,,,,,,,,
994,Valle de San José,,,,,28,,,,,,,,
995,San Benito,,,,,28,,,,,,,,
996,Hato,,,,,28,,,,,,,,
997,Chimá,,,,,28,,,,,,,,
998,Capitanejo,,,,,28,,,,,,,,
999,El Peñón,,,,,28,,,,,,,,
1000,Sincelejo,"Sincelejo es un municipio colombiano, capital del departamento de Sucre. Se encuentra ubicado al noroeste del país, en el Caribe Colombiano exactamente en la subregión Sabanas.",284.0,301126.0,700001,29,,,,,,,,
1001,Buenavista,,,,,29,,,,,,,,
1002,Caimito,,,,,29,,,,,,,,
1003,Coloso,,,,,29,,,,,,,,
1004,Coveñas,,,,,29,,,,,,,,
1005,Chalán,,,,,29,,,,,,,,
1006,El Roble,,,,,29,,,,,,,,
1007,Galeras,,,,,29,,,,,,,,
1008,Guaranda,,,,,29,,,,,,,,
1009,La Unión,,,,,29,,,,,,,,
1010,Los Palmitos,,,,,29,,,,,,,,
1011,Majagual,,,,,29,,,,,,,,
1012,Morroa,,,,,29,,,,,,,,
1013,Ovejas,,,,,29,,,,,,,,
1014,Palmito,,,,,29,,,,,,,,
1015,San Benito Abad,,,,,29,,,,,,,,
1016,San Marcos,,,,,29,,,,,,,,
1017,San Onofre,,,,,29,,,,,,,,
1018,San Pedro,,,,,29,,,,,,,,
1019,Sucre,,,,,29,,,,,,,,
1020,Tolú Viejo,,,,,29,,,,,,,,
1021,San Luis de Sincé,,,,,29,,,,,,,,
1022,San Juan de Betulia,,,,,29,,,,,,,,
1023,Santiago de Tolú,,,,,29,,,,,,,,
1024,Sampués,,,,,29,,,,,,,,
1025,Corozal,,,,,29,,,,,,,,
1026,Alpujarra,,,,,30,,,,,,,,
1027,Alvarado,,,,,30,,,,,,,,
1028,Ambalema,,,,,30,,,,,,,,
1029,Armero,,,,,30,,,,,,,,
1030,Ataco,,,,,30,,,,,,,,
1031,Cajamarca,,,,,30,,,,,,,,
1032,Chaparral,,,,,30,,,,,,,,
1033,Coello,,,,,30,,,,,,,,
1034,Coyaima,,,,,30,,,,,,,,
1035,Cunday,,,,,30,,,,,,,,
1036,Dolores,,,,,30,,,,,,,,
1037,Espinal,"El Espinal es un municipio colombiano ubicado en el departamento de Tolima, a 153 km de Bogotá con dirección suroccidente, y a 57,6 km de Ibagué, capital departamental; es el segundo municipio más poblado del departamento del Tolima y es conocido como la capital arrocera del centro del país.",231.0,76056.0,733520,30,,,,,,,,
1038,Falan,,,,,30,,,,,,,,
1039,Flandes,,,,,30,,,,,,,,
1040,Fresno,,,,,30,,,,,,,,
1041,Guamo,,,,,30,,,,,,,,
1042,Herveo,,,,,30,,,,,,,,
1043,Honda,,,,,30,,,,,,,,
1044,Icononzo,,,,,30,,,,,,,,
1045,Mariquita,,,,,30,,,,,,,,
1046,Melgar,,,,,30,,,,,,,,
1047,Murillo,,,,,30,,,,,,,,
1048,Natagaima,,,,,30,,,,,,,,
1049,Ortega,,,,,30,,,,,,,,
1050,Palocabildo,,,,,30,,,,,,,,
1051,Piedras,,,,,30,,,,,,,,
1052,Planadas,,,,,30,,,,,,,,
1053,Prado,,,,,30,,,,,,,,
1054,Purificación,,,,,30,,,,,,,,
1055,Rio Blanco,,,,,30,,,,,,,,
1056,Roncesvalles,,,,,30,,,,,,,,
1057,Rovira,,,,,30,,,,,,,,
1058,Saldaña,,,,,30,,,,,,,,
1059,Santa Isabel,,,,,30,,,,,,,,
1060,Venadillo,,,,,30,,,,,,,,
1061,Villahermosa,,,,,30,,,,,,,,
1062,Villarrica,,,,,30,,,,,,,,
1063,Valle de San Juan,,,,,30,,,,,,,,
1064,Carmen de Apicala,,,,,30,,,,,,,,
1065,San Luis,,,,,30,,,,,,,,
1066,San Antonio,,,,,30,,,,,,,,
1067,Casabianca,,,,,30,,,,,,,,
1068,Anzoátegui,,,,,30,,,,,,,,
1069,Ibagué,"Ibagué es un municipio colombiano ubicado en el centro-occidente de Colombia, sobre la Cordillera Central de los Andes entre el Cañón del Combeima y el Valle del Magdalena, en cercanías del Nevado del Tolima. Es la capital del departamento de Tolima. Se encuentra a una altitud promedio de 1285",1439.0,541101.0,730001,30,,,,,,,,
1070,Líbano,,,,,30,,,,,,,,
1071,Lérida,,,,,30,,,,,,,,
1072,Suárez,,,,,30,,,,,,,,
1073,El Dovio,,,,,31,,,,,,,,
1074,Roldanillo,,,,,31,,,,,,,,
1075,Argelia,,,,,31,,,,,,,,
1076,Sevilla,,,,,31,,,,,,,,
1077,Zarzal,,,,,31,,,,,,,,
1078,El Cerrito,,,,,31,,,,,,,,
1079,Cartago,"Cartago es un municipio colombiano ubicado al norte del departamento del Valle del Cauca, que está localizado a orillas del río La Vieja y por el costado occidental de su territorio transcurre el río Cauca. Es conocido como La Villa de Robledo y también como La ciudad del Sol más alegre de Colombia. Fue fundado inicialmente en 1540 en el lugar donde hoy se encuentra la ciudad de Pereira",279.0,134963.0,762021,31,,,,,,,,
1080,Caicedonia,,,,,31,,,,,,,,
1081,El Cairo,,,,,31,,,,,,,,
1082,La Unión,,,,,31,,,,,,,,
1083,Restrepo,,,,,31,,,,,,,,
1084,Dagua,,,,,31,,,,,,,,
1085,Guacarí,,,,,31,,,,,,,,
1086,Ansermanuevo,,,,,31,,,,,,,,
1087,Bugalagrande,,,,,31,,,,,,,,
1088,La Victoria,,,,,31,,,,,,,,
1089,Ginebra,,,,,31,,,,,,,,
1090,Yumbo,,,,,31,,,,,,,,
1091,Obando,,,,,31,,,,,,,,
1092,Bolívar,,,,,31,,,,,,,,
1093,Cali,"Cali, oficialmente Distrito Especial, Deportivo, Cultural, Turístico, Empresarial y de Servicios de Santiago de Cali,8​9​10​ es un distrito colombiano, capital del departamento de Valle del Cauca,2​ la tercera ciudad más poblada y el tercer centro económico y cultural de Colombia. Está situada en la región Sur del Valle del Cauca.",619.0,2545682.0,760000,31,,,,,,,,
1094,San Pedro,,,,,31,,,,,,,,
1095,Guadalajara de Buga,,,,,31,,,,,,,,
1096,Calima,,,,,31,,,,,,,,
1097,Andalucía,,,,,31,,,,,,,,
1098,Pradera,,,,,31,,,,,,,,
1099,Yotoco,,,,,31,,,,,,,,
1100,Palmira,Palmira es un municipio colombiano del departamento del Valle del Cauca en Colombia; localizado en la región sur del departamento. Es conocido como La Villa de las Palmas.,1123.0,310608.0,763531,31,,,,,,,,
1101,Riofrío,,,,,31,,,,,,,,
1102,Alcalá,,,,,31,,,,,,,,
1103,Versalles,,,,,31,,,,,,,,
1104,El Águila,,,,,31,,,,,,,,
1105,Toro,,,,,31,,,,,,,,
1106,Candelaria,,,,,31,,,,,,,,
1107,La Cumbre,,,,,31,,,,,,,,
1108,Ulloa,,,,,31,,,,,,,,
1109,Trujillo,,,,,31,,,,,,,,
1110,Vijes,,,,,31,,,,,,,,
1111,Tuluá,"Tuluá es un municipio colombiano ubicado en la región central del departamento del Valle del Cauca.3​ Es un motor comercial, demográfico, cultural, industrial, financiero y agropecuario del centro del departamento. Posee una cámara de comercio y es el cuarto municipio más poblado del Valle del Cauca",910.0,218812.0,764501,31,,,,,,,,
1112,Florida,,,,,31,,,,,,,,
1113,Jamundí,,,,,31,,,,,,,,
1114,Buenaventura,"Buenaventura, oficialmente Distrito Especial, Industrial, Portuario, Biodiverso y Ecoturístico de Buenaventura, es un distrito, una ciudad y el principal puerto marítimo de Colombia y uno de los diez puertos más importantes de América Latina; se estima que Buenaventura mueve más del 53 % del comercio internacional del país",6078.0,308188.0,764501,31,,,,,,,,
1115,Mitú,"Mitú es la capital del departamento del Vaupés, ubicado en la parte suroriental de Colombia y sobre la frontera con Brasil. El municipio se localiza predominantemente sobre la margen derecha del río Vaupés. Con cerca de 16.422 km², según el censo del DANE, y con una población aproximada de 16.580 habitantes, en donde predominan 27 etnias indígenas diferentes",16422.0,31568.0,970001,32,,,,,,,,
1116,Carurú,,,,,32,,,,,,,,
1117,Taraira,,,,,32,,,,,,,,
1118,Papunahua,,,,,32,,,,,,,,
1119,Yavaraté,,,,,32,,,,,,,,
1120,Pacoa,,,,,32,,,,,,,,
1121,Puerto Carreño,"Puerto Carreño es un municipio colombiano, capital del departamento de Vichada. Su población es de 15.753 habitantes, su área de 12.409 km² y está sobre la frontera con Venezuela, colindando al norte del río Meta con Puerto Páez. Fue fundada en 1922, sobre la confluencia de los ríos Orinoco y Meta;",12409.0,15753.0,990001,33,,,,,,,,
1122,La Primavera,,,,,33,,,,,,,,
1123,Santa Rosalía,,,,,33,,,,,,,,
1124,Cumaribo,,,,,33,,,,,,,,
393,San Luis de Palenque,,,,,10,,,,,,,,
